"id","food_id","variation_id","option_name","option_price","restaurant_price","total_stock","stock_type","sell_count","created_at","updated_at"
"552","3016","260","Large","594.000",NULL,"0","unlimited","0","2026-01-09 16:31:25","2026-01-09 16:31:25"
"553","3054","261","Half","42.000",NULL,"0","unlimited","0","2026-01-12 14:39:25","2026-01-12 14:39:25"
"554","3054","261","Full","73.000",NULL,"0","unlimited","0","2026-01-12 14:39:25","2026-01-12 14:39:25"
"556","3091","262","Regular","156.000",NULL,"0","unlimited","0","2026-01-20 12:35:10","2026-01-31 14:13:40"
"560","3091","262","Medium","260.000",NULL,"0","unlimited","0","2026-01-20 12:42:51","2026-01-31 14:13:40"
"561","3091","262","Large","343.000",NULL,"0","unlimited","0","2026-01-20 12:42:51","2026-01-31 14:13:58"
"562","3090","264","Regular","156.000",NULL,"0","unlimited","0","2026-01-20 12:49:03","2026-01-31 14:14:43"
"563","3090","264","Medium","260.000",NULL,"0","unlimited","0","2026-01-20 12:49:03","2026-01-31 14:14:43"
"564","3090","264","Large","343.000",NULL,"0","unlimited","0","2026-01-20 12:49:03","2026-01-31 14:14:43"
"565","2716","265","Small","69.000",NULL,"0","unlimited","0","2026-01-28 14:21:21","2026-04-04 20:15:40"
"566","2716","265","Medium","92.000",NULL,"0","unlimited","0","2026-01-28 14:21:21","2026-04-04 20:15:40"
"567","2716","265","Large","115.000",NULL,"0","unlimited","0","2026-01-28 14:21:21","2026-05-22 12:09:38"
"568","3108","266","Regular","166.000",NULL,"0","unlimited","0","2026-01-31 14:02:16","2026-01-31 14:11:55"
"569","3108","266","Medium","281.000",NULL,"0","unlimited","0","2026-01-31 14:02:16","2026-01-31 14:11:55"
"570","3108","266","Large","385.000",NULL,"0","unlimited","0","2026-01-31 14:02:16","2026-01-31 14:11:55"
"571","3109","267","Regular","177.000",NULL,"0","unlimited","0","2026-01-31 14:11:12","2026-01-31 14:11:12"
"572","3109","267","Medium","281.000",NULL,"0","unlimited","0","2026-01-31 14:11:12","2026-01-31 14:11:12"
"573","3109","267","Large","395.000",NULL,"0","unlimited","0","2026-01-31 14:11:12","2026-01-31 14:11:12"
"576","2321","269","Small","42.000",NULL,"0","unlimited","0","2026-02-10 12:22:48","2026-02-10 12:22:48"
"577","2321","269","Medium","52.000",NULL,"0","unlimited","0","2026-02-10 12:22:48","2026-02-10 12:22:48"
"578","2321","269","Large","83.000",NULL,"0","unlimited","0","2026-02-10 12:22:48","2026-02-10 12:22:48"
"579","2326","94","Large","92.000",NULL,"0","unlimited","0","2026-02-10 12:31:38","2026-02-10 12:31:38"
"580","2689","270","Small","42.000",NULL,"0","unlimited","0","2026-02-10 12:35:17","2026-02-10 12:35:17"
"581","2689","270","Medium","52.000",NULL,"0","unlimited","0","2026-02-10 12:35:17","2026-02-10 12:35:17"
"582","2689","270","Large","83.000",NULL,"0","unlimited","0","2026-02-10 12:35:17","2026-02-10 12:35:17"
"583","2692","271","Small","47.000",NULL,"0","unlimited","0","2026-02-10 12:45:40","2026-02-10 12:45:40"
"584","2692","271","Medium","57.000",NULL,"0","unlimited","0","2026-02-10 12:45:40","2026-02-10 12:45:40"
"585","2692","271","Large","92.000",NULL,"0","unlimited","0","2026-02-10 12:45:40","2026-02-10 12:45:40"
"586","2698","272","Small","52.000",NULL,"0","unlimited","0","2026-02-10 12:54:31","2026-02-10 12:54:31"
"587","2698","272","Medium","78.000",NULL,"0","unlimited","0","2026-02-10 12:54:31","2026-02-10 12:54:31"
"588","2698","272","Large","114.000",NULL,"0","unlimited","0","2026-02-10 12:54:31","2026-02-10 12:54:31"
"589","3166","273","Small","114.000",NULL,"0","unlimited","0","2026-02-10 17:39:55","2026-02-10 17:39:55"
"590","3166","273","Medium","229.000",NULL,"0","unlimited","0","2026-02-10 17:39:55","2026-02-10 17:39:55"
"591","3166","273","Large","436.000",NULL,"0","unlimited","0","2026-02-10 17:39:55","2026-02-10 17:39:55"
"592","3167","274","Small","151.000",NULL,"0","unlimited","0","2026-02-10 17:46:42","2026-02-10 17:46:42"
"593","3167","274","Medium","255.000",NULL,"0","unlimited","0","2026-02-10 17:46:42","2026-02-10 17:46:42"
"594","3167","274","Large","504.000",NULL,"0","unlimited","0","2026-02-10 17:46:42","2026-02-10 17:46:42"
"595","3168","275","Small","172.000",NULL,"0","unlimited","0","2026-02-10 17:53:59","2026-02-10 17:53:59"
"596","3168","275","Medium","286.000",NULL,"0","unlimited","0","2026-02-10 17:53:59","2026-02-10 17:53:59"
"597","3168","275","Large","515.000",NULL,"0","unlimited","0","2026-02-10 17:53:59","2026-02-10 17:53:59"
"598","2916","242","Large","172.000",NULL,"0","unlimited","0","2026-02-17 14:53:50","2026-02-17 15:29:09"
"599","3170","276","Small","114.000",NULL,"0","unlimited","0","2026-02-17 15:50:44","2026-02-17 15:50:44"
"600","3170","276","Medium","172.000",NULL,"0","unlimited","0","2026-02-17 15:50:44","2026-02-17 15:50:44"
"601","3170","276","Large","229.000",NULL,"0","unlimited","0","2026-02-17 15:50:44","2026-02-17 15:50:44"
"602","3171","277","small","172.000",NULL,"0","unlimited","0","2026-02-17 15:58:31","2026-02-17 15:58:31"
"603","3171","277","Large","286.000",NULL,"0","unlimited","0","2026-02-17 15:58:31","2026-02-17 15:58:31"
"604","3172","278","Small","172.000",NULL,"0","unlimited","0","2026-02-17 16:34:54","2026-02-17 16:34:54"
"605","3172","278","Medium","286.000",NULL,"0","unlimited","0","2026-02-17 16:34:54","2026-02-17 16:34:54"
"606","3172","278","Large","515.000",NULL,"0","unlimited","0","2026-02-17 16:34:54","2026-02-17 16:34:54"
"607","3173","279","Small","186.000",NULL,"0","unlimited","0","2026-02-17 16:42:22","2026-02-17 16:42:22"
"608","3173","279","Medium","301.000",NULL,"0","unlimited","0","2026-02-17 16:42:22","2026-02-17 16:42:22"
"609","3173","279","Large","550.000",NULL,"0","unlimited","0","2026-02-17 16:42:22","2026-02-17 16:42:22"
"610","3174","280","Small","207.000",NULL,"0","unlimited","0","2026-02-17 16:51:22","2026-02-17 16:51:22"
"611","3174","280","Medium","321.000",NULL,"0","unlimited","0","2026-02-17 16:51:22","2026-02-17 16:51:22"
"612","3174","280","Large","572.000",NULL,"0","unlimited","0","2026-02-17 16:51:22","2026-02-17 16:51:22"
"613","3175","281","Small","197.000",NULL,"0","unlimited","0","2026-02-17 17:07:07","2026-02-17 17:07:07"
"614","3175","281","Medium","311.000",NULL,"0","unlimited","0","2026-02-17 17:07:07","2026-02-17 17:07:07"
"615","3175","281","Large","572.000",NULL,"0","unlimited","0","2026-02-17 17:07:07","2026-02-17 17:07:07"
"616","3176","282","Small","207.000",NULL,"0","unlimited","0","2026-02-17 17:10:32","2026-02-17 17:10:32"
"617","3176","282","Medium","343.000",NULL,"0","unlimited","0","2026-02-17 17:10:32","2026-02-17 17:10:32"
"618","3176","282","Large","572.000",NULL,"0","unlimited","0","2026-02-17 17:10:32","2026-02-17 17:10:32"
"619","3177","283","Half","229.000",NULL,"0","unlimited","0","2026-02-27 14:08:09","2026-02-27 14:08:09"
"620","3177","283","Full","459.000",NULL,"0","unlimited","0","2026-02-27 14:08:09","2026-02-27 14:08:09"
"621","3178","284","Half","285.000",NULL,"0","unlimited","0","2026-02-28 10:41:34","2026-02-28 10:41:34"
"622","3178","284","Full","479.000",NULL,"0","unlimited","0","2026-02-28 10:41:34","2026-02-28 10:41:34"
"623","3179","285","Half","285.000",NULL,"0","unlimited","0","2026-02-28 10:45:00","2026-02-28 10:45:00"
"624","3179","285","Full","479.000",NULL,"0","unlimited","0","2026-02-28 10:45:00","2026-02-28 10:45:00"
"625","3180","286","Half","285.000",NULL,"0","unlimited","0","2026-02-28 10:48:19","2026-02-28 10:48:19"
"626","3180","286","Full","479.000",NULL,"0","unlimited","0","2026-02-28 10:48:19","2026-02-28 10:48:19"
"627","3181","287","Half","345.000",NULL,"0","unlimited","0","2026-02-28 10:53:31","2026-02-28 10:53:31"
"628","3181","287","Full","515.000",NULL,"0","unlimited","0","2026-02-28 10:53:31","2026-02-28 10:53:31"
"629","3182","288","Half","228.000",NULL,"0","unlimited","0","2026-02-28 10:57:41","2026-02-28 10:57:41"
"630","3182","288","Full","459.000",NULL,"0","unlimited","0","2026-02-28 10:57:41","2026-02-28 10:57:41"
"631","3184","289","Half","684.000",NULL,"0","unlimited","0","2026-02-28 11:03:49","2026-02-28 11:03:49"
"632","3184","289","Full","1140.000",NULL,"0","unlimited","0","2026-02-28 11:03:49","2026-02-28 11:03:49"
"633","3279","290","Small","138.000",NULL,"0","unlimited","0","2026-04-08 12:11:24","2026-04-08 12:11:24"
"634","3279","290","Medium","276.000",NULL,"0","unlimited","0","2026-04-08 12:11:24","2026-04-08 12:11:24"
"635","3279","290","Large","506.000",NULL,"0","unlimited","0","2026-04-08 12:11:24","2026-04-08 12:11:24"
"636","3280","291","Small","138.000",NULL,"0","unlimited","0","2026-04-08 12:14:58","2026-04-08 12:14:58"
"637","3280","291","Medium","276.000",NULL,"0","unlimited","0","2026-04-08 12:14:58","2026-04-08 12:14:58"
"638","3280","291","Large","506.000",NULL,"0","unlimited","0","2026-04-08 12:14:58","2026-04-08 12:14:58"
"639","3281","292","Small","138.000",NULL,"0","unlimited","0","2026-04-08 12:18:03","2026-04-08 12:18:03"
"640","3281","292","Medium","276.000",NULL,"0","unlimited","0","2026-04-08 12:18:03","2026-04-08 12:18:03"
"641","3281","292","Large","506.000",NULL,"0","unlimited","0","2026-04-08 12:18:03","2026-04-08 12:18:03"
"642","3282","293","Small","138.000",NULL,"0","unlimited","0","2026-04-08 12:23:35","2026-04-08 12:23:35"
"643","3282","293","Medium","275.000",NULL,"0","unlimited","0","2026-04-08 12:23:35","2026-04-08 12:23:35"
"644","3282","293","Large","506.000",NULL,"0","unlimited","0","2026-04-08 12:23:35","2026-04-08 12:23:35"
"645","3283","294","Small","184.000",NULL,"0","unlimited","0","2026-04-08 12:29:17","2026-04-08 12:29:17"
"646","3283","294","Medium","334.000",NULL,"0","unlimited","0","2026-04-08 12:29:17","2026-04-08 12:29:17"
"647","3283","294","Large","621.000",NULL,"0","unlimited","0","2026-04-08 12:29:17","2026-04-08 12:29:17"
"648","3284","295","Small","184.000",NULL,"0","unlimited","0","2026-04-08 12:35:51","2026-04-08 12:35:51"
"649","3284","295","Medium","334.000",NULL,"0","unlimited","0","2026-04-08 12:35:51","2026-04-08 12:35:51"
"650","3284","295","Large","621.000",NULL,"0","unlimited","0","2026-04-08 12:35:51","2026-04-08 12:35:51"
"651","3285","296","Small","184.000",NULL,"0","unlimited","0","2026-04-08 12:42:30","2026-04-08 12:42:30"
"652","3285","296","Medium","334.000",NULL,"0","unlimited","0","2026-04-08 12:42:30","2026-04-08 12:42:30"
"653","3285","296","Large","621.000",NULL,"0","unlimited","0","2026-04-08 12:42:30","2026-04-08 12:42:30"
"654","3286","297","Small","184.000",NULL,"0","unlimited","0","2026-04-08 12:49:44","2026-04-08 12:49:44"
"655","3286","297","Medium","334.000",NULL,"0","unlimited","0","2026-04-08 12:49:44","2026-04-08 12:49:44"
"656","3286","297","Large","621.000",NULL,"0","unlimited","0","2026-04-08 12:49:44","2026-04-08 12:49:44"
"657","3287","298","Small","207.000",NULL,"0","unlimited","0","2026-04-08 12:57:33","2026-04-08 12:57:33"
"658","3287","298","Medium","391.000",NULL,"0","unlimited","0","2026-04-08 12:57:33","2026-04-08 12:57:33"
"659","3287","298","Large","679.000",NULL,"0","unlimited","0","2026-04-08 12:57:33","2026-04-08 12:57:33"
"660","3288","299","Small","207.000",NULL,"0","unlimited","0","2026-04-08 13:02:16","2026-04-08 13:02:16"
"661","3288","299","Medium","391.000",NULL,"0","unlimited","0","2026-04-08 13:02:16","2026-04-08 13:02:16"
"662","3288","299","Large","679.000",NULL,"0","unlimited","0","2026-04-08 13:02:16","2026-04-08 13:02:16"
"663","3289","300","Small","207.000",NULL,"0","unlimited","0","2026-04-08 13:15:31","2026-04-08 13:15:31"
"664","3289","300","Medium","391.000",NULL,"0","unlimited","0","2026-04-08 13:15:31","2026-04-08 13:15:31"
"665","3289","300","Large","679.000",NULL,"0","unlimited","0","2026-04-08 13:15:31","2026-04-08 13:15:31"
"666","3290","301","Small","207.000",NULL,"0","unlimited","0","2026-04-08 13:21:47","2026-04-08 13:21:47"
"667","3290","301","Medium","391.000",NULL,"0","unlimited","0","2026-04-08 13:21:47","2026-04-08 13:21:47"
"668","3290","301","Large","679.000",NULL,"0","unlimited","0","2026-04-08 13:21:47","2026-04-08 13:21:47"
"669","3291","302","Small","207.000",NULL,"0","unlimited","0","2026-04-08 13:27:31","2026-04-08 13:27:31"
"670","3291","302","Medium","391.000",NULL,"0","unlimited","0","2026-04-08 13:27:31","2026-04-08 13:27:31"
"671","3291","302","Large","679.000",NULL,"0","unlimited","0","2026-04-08 13:27:31","2026-04-08 13:27:31"
"672","3292","303","Small","232.000",NULL,"0","unlimited","0","2026-04-08 13:58:41","2026-04-08 13:58:41"
"673","3292","303","Medium","495.000",NULL,"0","unlimited","0","2026-04-08 13:58:41","2026-04-08 13:58:41"
"674","3292","303","Large","782.000",NULL,"0","unlimited","0","2026-04-08 13:58:41","2026-04-08 13:58:41"
"675","3293","304","Small","242.000",NULL,"0","unlimited","0","2026-04-08 14:05:56","2026-04-08 14:05:56"
"676","3293","304","Medium","495.000",NULL,"0","unlimited","0","2026-04-08 14:05:56","2026-04-08 14:05:56"
"677","3293","304","Large","782.000",NULL,"0","unlimited","0","2026-04-08 14:05:56","2026-04-08 14:05:56"
"678","3294","305","Small","242.000",NULL,"0","unlimited","0","2026-04-08 14:17:31","2026-04-08 14:17:31"
"679","3294","305","Medium","495.000",NULL,"0","unlimited","0","2026-04-08 14:17:31","2026-04-08 14:17:31"
"680","3294","305","Large","782.000",NULL,"0","unlimited","0","2026-04-08 14:17:31","2026-04-08 14:17:31"
"681","3295","306","Regular","115.000",NULL,"0","unlimited","0","2026-04-08 17:14:54","2026-04-08 17:14:54"
"682","3295","306","Medium","219.000",NULL,"0","unlimited","0","2026-04-08 17:14:54","2026-04-10 12:33:23"
"683","3295","306","Large","345.000",NULL,"0","unlimited","0","2026-04-08 17:14:54","2026-04-10 12:33:23"
"684","3295","306","X.Large","437.000",NULL,"0","unlimited","0","2026-04-08 17:14:54","2026-04-10 12:33:23"
"685","3296","307","Regular","138.000",NULL,"0","unlimited","0","2026-04-08 17:23:26","2026-04-08 17:23:26"
"686","3296","307","Medium","230.000",NULL,"0","unlimited","0","2026-04-08 17:23:26","2026-04-10 12:35:27"
"687","3296","307","Large","347.000",NULL,"0","unlimited","0","2026-04-08 17:23:26","2026-04-10 12:35:27"
"688","3296","307","Xe.large","472.000",NULL,"0","unlimited","0","2026-04-08 17:23:26","2026-04-10 12:35:27"
"689","1820","60","Meal","225.000",NULL,"0","unlimited","0","2026-04-15 16:33:50","2026-04-15 16:33:50"
"690","1821","61","Meal","230.000",NULL,"0","unlimited","0","2026-04-15 16:36:25","2026-04-15 16:36:25"
"692","1822","62","Meal","230.000",NULL,"0","unlimited","0","2026-04-15 17:03:13","2026-04-15 17:03:13"
"693","1823","63","Meal","230.000",NULL,"0","unlimited","0","2026-04-15 17:07:51","2026-04-15 17:07:51"
"694","1824","64","Meal","248.000",NULL,"0","unlimited","0","2026-04-15 17:09:51","2026-04-15 17:09:51"
"695","1806","40","Meal","167.000",NULL,"0","unlimited","0","2026-04-15 17:11:49","2026-04-15 17:11:49"
"696","1807","41","Meal","173.000",NULL,"0","unlimited","0","2026-04-15 17:13:37","2026-04-15 17:13:37"
"697","1808","42","Meal","184.000",NULL,"0","unlimited","0","2026-04-15 17:15:18","2026-04-15 17:15:18"
"698","1809","44","Meal","196.000",NULL,"0","unlimited","0","2026-04-15 17:22:44","2026-04-15 17:22:44"
"699","1810","48","Meal","190.000",NULL,"0","unlimited","0","2026-04-15 17:25:53","2026-04-15 17:25:53"
"700","1811","49","Meal","202.000",NULL,"0","unlimited","0","2026-04-15 17:31:20","2026-04-15 17:31:20"
"701","1812","50","Meal","202.000",NULL,"0","unlimited","0","2026-04-15 17:35:27","2026-04-15 17:35:27"
"702","1813","51","Meal","202.000",NULL,"0","unlimited","0","2026-04-15 17:38:05","2026-04-15 17:38:05"
"703","1814","52","Meal","213.000",NULL,"0","unlimited","0","2026-04-15 17:40:07","2026-04-15 17:40:07"
"739","1815","54","Burger","81.070",NULL,"0","unlimited","0","2026-04-15 17:43:32","2026-04-15 17:43:32"
"740","1815","54","Meal","190.000",NULL,"0","unlimited","0","2026-04-15 17:43:32","2026-04-15 17:43:32"
"741","1816","55","Meal","202.000",NULL,"0","unlimited","0","2026-04-15 17:45:19","2026-04-15 17:45:19"
"742","1817","56","Meal","202.000",NULL,"0","unlimited","0","2026-04-15 17:47:41","2026-04-15 17:47:41"
"743","1817","56","Meal","202.000",NULL,"0","unlimited","0","2026-04-15 17:47:41","2026-04-15 17:47:41"
"744","1818","58","Meal","207.000",NULL,"0","unlimited","0","2026-04-15 17:49:31","2026-04-15 17:49:31"
"745","1819","59","Meal","219.000",NULL,"0","unlimited","0","2026-04-15 17:51:56","2026-04-15 17:51:56"
"746","2271","308","Small","225.000",NULL,"0","unlimited","0","2026-04-15 18:26:51","2026-04-15 18:26:51"
"747","2271","308","Medium","362.870",NULL,"0","unlimited","0","2026-04-15 18:26:51","2026-04-15 18:26:51"
"748","1825","65","Meal","202.000",NULL,"0","unlimited","0","2026-04-16 13:37:11","2026-04-16 13:37:11"
"749","1826","66","Meal","207.000",NULL,"0","unlimited","0","2026-04-16 13:47:30","2026-04-16 13:50:05"
"750","1838","309","Sandwich","87.000",NULL,"0","unlimited","0","2026-04-16 13:52:12","2026-04-16 13:52:12"
"751","1838","309","Meal","213.000",NULL,"0","unlimited","0","2026-04-16 13:52:12","2026-04-16 13:52:12"
"752","1827","67","Meal","219.000",NULL,"0","unlimited","0","2026-04-16 13:54:14","2026-04-16 13:54:14"
"753","1828","68","Meal","219.000",NULL,"0","unlimited","0","2026-04-16 13:55:46","2026-04-16 13:55:46"
"754","1829","69","Meal","213.000",NULL,"0","unlimited","0","2026-04-16 13:58:28","2026-04-16 13:58:28"
"755","1829","69","Meal","213.000",NULL,"0","unlimited","0","2026-04-16 13:58:28","2026-04-16 13:58:28"
"756","1829","69","Meal","213.000",NULL,"0","unlimited","0","2026-04-16 13:58:29","2026-04-16 13:58:29"
"757","1829","69","Meal","213.000",NULL,"0","unlimited","0","2026-04-16 13:58:29","2026-04-16 13:58:29"
"758","1829","69","Meal","213.000",NULL,"0","unlimited","0","2026-04-16 13:58:37","2026-04-16 13:58:37"
"759","1830","70","Meal","230.000",NULL,"0","unlimited","0","2026-04-16 14:00:39","2026-04-16 14:00:39"
"760","1831","310","Sandwich","92.000",NULL,"0","unlimited","0","2026-04-16 14:03:46","2026-04-16 14:03:46"
"761","1831","310","Meal","219.000",NULL,"0","unlimited","0","2026-04-16 14:03:46","2026-04-16 14:03:46"
"762","1832","311","Sandwich","110.000",NULL,"0","unlimited","0","2026-04-16 14:07:11","2026-04-16 14:07:11"
"763","1832","311","Meal","230.000",NULL,"0","unlimited","0","2026-04-16 14:07:11","2026-04-16 14:07:11"
"764","1833","312","Sandwich","110.000",NULL,"0","unlimited","0","2026-04-16 14:08:56","2026-04-16 14:08:56"
"765","1833","312","Meal","230.000",NULL,"0","unlimited","0","2026-04-16 14:08:56","2026-04-16 14:08:56"
"766","1834","313","Sandwich","115.000",NULL,"0","unlimited","0","2026-04-16 14:11:04","2026-04-16 14:11:04"
"767","1834","313","Meal","236.000",NULL,"0","unlimited","0","2026-04-16 14:11:04","2026-04-16 14:11:04"
"768","1835","314","Sandwich","98.000",NULL,"0","unlimited","0","2026-04-16 14:21:06","2026-04-16 14:21:06"
"769","1835","314","Meal","225.000",NULL,"0","unlimited","0","2026-04-16 14:21:06","2026-04-16 14:21:06"
"770","1836","315","Sandwich","110.000",NULL,"0","unlimited","0","2026-04-16 14:25:00","2026-04-16 14:25:00"
"771","1836","315","Meal","225.000",NULL,"0","unlimited","0","2026-04-16 14:25:00","2026-04-16 14:25:00"
"772","1837","316","Sandwich","110.000",NULL,"0","unlimited","0","2026-04-16 14:26:51","2026-04-16 14:26:51"
"773","1837","316","Meal","225.000",NULL,"0","unlimited","0","2026-04-16 14:26:51","2026-04-16 14:26:51"
"774","2180","3","small","114.020",NULL,"0","unlimited","0","2026-04-17 14:44:57","2026-04-17 14:44:57"
"775","2188","11","small","177.000",NULL,"0","unlimited","0","2026-04-17 14:46:42","2026-04-17 14:46:42"
"776","3329","317","Small","161.000",NULL,"0","unlimited","0","2026-04-22 11:59:49","2026-04-22 12:28:58"
"777","3329","317","Large","265.000",NULL,"0","unlimited","0","2026-04-22 11:59:49","2026-04-22 12:28:58"
"778","3329","317","Large","345.000",NULL,"0","unlimited","0","2026-04-22 11:59:49","2026-04-22 12:28:58"
"779","3330","318","Small","161.000",NULL,"0","unlimited","0","2026-04-22 12:12:45","2026-04-22 12:26:10"
"780","3330","318","Medium","265.000",NULL,"0","unlimited","0","2026-04-22 12:12:45","2026-04-22 12:26:10"
"781","3330","318","Large","376.000",NULL,"0","unlimited","0","2026-04-22 12:12:45","2026-04-22 12:26:10"
"782","3331","319","Small","195.000",NULL,"0","unlimited","0","2026-04-22 12:24:15","2026-04-22 12:24:15"
"783","3331","319","Medium","265.000",NULL,"0","unlimited","0","2026-04-22 12:24:15","2026-04-22 12:24:15"
"784","3331","319","Large","380.000",NULL,"0","unlimited","0","2026-04-22 12:24:15","2026-04-22 12:24:15"
"785","3343","320","Single","104.000",NULL,"0","unlimited","0","2026-04-29 16:44:58","2026-04-29 16:44:58"
"786","3343","320","All Four","380.000",NULL,"0","unlimited","0","2026-04-29 16:44:58","2026-04-29 16:44:58"
"787","3344","321","single","115.000",NULL,"0","unlimited","0","2026-04-29 16:52:29","2026-04-29 16:52:29"
"788","3344","321","all four","437.000",NULL,"0","unlimited","0","2026-04-29 16:52:29","2026-04-29 16:52:29"
"789","3345","322","Regular","138.000",NULL,"0","unlimited","0","2026-04-29 16:58:43","2026-04-29 16:58:43"
"790","3345","322","Medium","299.000",NULL,"0","unlimited","0","2026-04-29 16:58:43","2026-04-29 16:58:43"
"791","3345","322","Large","460.000",NULL,"0","unlimited","0","2026-04-29 16:58:43","2026-04-29 16:58:43"
"792","3346","323","Regular","196.000",NULL,"0","unlimited","0","2026-04-29 17:04:55","2026-04-29 17:04:55"
"793","3346","323","Medium","380.000",NULL,"0","unlimited","0","2026-04-29 17:04:55","2026-04-29 17:04:55"
"794","3346","323","Large","518.000",NULL,"0","unlimited","0","2026-04-29 17:04:55","2026-04-29 17:21:30"
"795","3347","324","Regular","196.000",NULL,"0","unlimited","0","2026-04-29 17:12:20","2026-04-29 17:12:20"
"796","3347","324","Medium","380.000",NULL,"0","unlimited","0","2026-04-29 17:12:20","2026-04-29 17:20:33"
"797","3347","324","Large","518.000",NULL,"0","unlimited","0","2026-04-29 17:12:20","2026-04-29 17:20:33"
"798","3348","325","Regular","196.000",NULL,"0","unlimited","0","2026-04-29 17:34:47","2026-04-29 17:34:47"
"799","3348","325","Medium","380.000",NULL,"0","unlimited","0","2026-04-29 17:34:47","2026-04-29 17:34:47"
"800","3348","325","Large","518.000",NULL,"0","unlimited","0","2026-04-29 17:34:47","2026-04-29 17:34:47"
"801","3349","326","Regular","230.000",NULL,"0","unlimited","0","2026-04-29 17:40:55","2026-04-29 17:40:55"
"802","3349","326","Medium","460.000",NULL,"0","unlimited","0","2026-04-29 17:40:55","2026-04-29 17:40:55"
"803","3349","326","Large","575.000",NULL,"0","unlimited","0","2026-04-29 17:40:55","2026-04-29 17:40:55"
"804","3350","327","Regular","215.000",NULL,"0","unlimited","0","2026-04-29 17:45:12","2026-04-29 17:45:12"
"805","3350","327","Medium","460.000",NULL,"0","unlimited","0","2026-04-29 17:45:12","2026-04-29 17:45:12"
"806","3350","327","Large","575.000",NULL,"0","unlimited","0","2026-04-29 17:45:12","2026-04-29 17:45:12"
"807","3351","328","Regular","230.000",NULL,"0","unlimited","0","2026-04-29 17:51:57","2026-04-29 17:51:57"
"808","3351","328","Medium","460.000",NULL,"0","unlimited","0","2026-04-29 17:51:57","2026-04-29 17:51:57"
"809","3351","328","Large","575.000",NULL,"0","unlimited","0","2026-04-29 17:51:57","2026-04-29 17:51:57"
"810","3352","329","Regular","230.000",NULL,"0","unlimited","0","2026-04-29 18:05:33","2026-04-29 18:05:33"
"811","3352","329","Medium","460.000",NULL,"0","unlimited","0","2026-04-29 18:05:33","2026-04-29 18:05:33"
"812","3352","329","Large","575.000",NULL,"0","unlimited","0","2026-04-29 18:05:33","2026-04-29 18:05:33"
"813","3353","330","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 18:11:13","2026-04-29 18:11:13"
"814","3353","330","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 18:11:13","2026-04-29 18:11:13"
"815","3353","330","Large","748.000",NULL,"0","unlimited","0","2026-04-29 18:11:13","2026-04-29 18:11:13"
"816","3354","331","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 18:35:43","2026-04-29 18:35:43"
"817","3354","331","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 18:35:43","2026-04-29 18:35:43"
"818","3354","331","Large","748.000",NULL,"0","unlimited","0","2026-04-29 18:35:43","2026-04-29 18:35:43"
"819","3355","332","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 18:42:44","2026-04-29 18:42:44"
"820","3355","332","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 18:42:44","2026-04-29 18:42:44"
"821","3355","332","Large","748.000",NULL,"0","unlimited","0","2026-04-29 18:42:44","2026-04-29 18:42:44"
"822","3356","333","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 18:49:48","2026-04-29 18:49:48"
"823","3356","333","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 18:49:48","2026-04-29 18:49:48"
"824","3356","333","Large","748.000",NULL,"0","unlimited","0","2026-04-29 18:49:48","2026-04-29 18:49:48"
"825","3357","334","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 18:57:03","2026-04-29 18:57:03"
"826","3357","334","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 18:57:03","2026-04-29 18:57:03"
"827","3357","334","Large","748.000",NULL,"0","unlimited","0","2026-04-29 18:57:03","2026-04-29 18:57:03"
"828","3358","335","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 19:06:25","2026-04-29 19:06:25"
"829","3358","335","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 19:06:25","2026-04-29 19:06:25"
"830","3358","335","Large","748.000",NULL,"0","unlimited","0","2026-04-29 19:06:25","2026-04-29 19:06:25"
"831","3359","336","Regular","265.000",NULL,"0","unlimited","0","2026-04-29 19:11:30","2026-04-29 19:11:30"
"832","3359","336","Medium","633.000",NULL,"0","unlimited","0","2026-04-29 19:11:30","2026-04-29 19:11:30"
"833","3359","336","Large","748.000",NULL,"0","unlimited","0","2026-04-29 19:11:30","2026-04-29 19:11:30"
"834","3360","337","Regular","311.000",NULL,"0","unlimited","0","2026-04-29 19:18:18","2026-04-29 19:18:18"
"835","3360","337","Medium","656.000",NULL,"0","unlimited","0","2026-04-29 19:18:18","2026-04-29 19:18:18"
"836","3360","337","Large","771.000",NULL,"0","unlimited","0","2026-04-29 19:18:18","2026-04-29 19:18:18"
"837","2273","38","full","158.000",NULL,"0","unlimited","0","2026-05-21 16:00:02","2026-05-21 16:00:02"
"838","1708","338","Small","92.000",NULL,"0","unlimited","0","2026-05-22 11:45:25","2026-05-22 11:45:25"
"839","1708","338","Medium","115.000",NULL,"0","unlimited","0","2026-05-22 11:45:25","2026-05-22 11:45:25"
